Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Elev Gain,Elev Loss,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Training Stress Score®,Grit,Flow,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,10/27/20 15:44,FALSE,Waltham Running,0.52,48,04:22.7,172,174,8:24,5:13,--,--,1.11,0,0,0,0,0,0:00,0,0:00,No,04:22.7,1,0,04:22.7,04:22.7,39,46
Running,1/29/21 16:35,FALSE,Running,2.47,255,0:20:43,178,186,8:23,6:55,--,--,1.08,0,0,0,0,0,0:00,0,0:00,No,03:41.8,3,0,0:20:42,0:20:43,--,--
Running,4/24/19 15:52,FALSE,Running,2.94,275,0:24:41,174,184,8:23,6:30,--,--,1.1,0,0,0,0,0,0:00,0,0:00,No,07:23.2,3,0,0:24:24,0:24:41,--,--
Running,8/28/18 10:23,FALSE,Ossining Running,0.7,62,05:50.1,174,190,8:23,6:01,53,31,1.1,0,0,0,0,0,0:00,0,0:00,No,00:00.0,2,0,0:05:50,05:50.1,407,475
Running,11/3/19 7:05,FALSE,Running,13.15,"1,224",1:50:17,176,188,8:23,4:18,--,--,1.09,0,0,0,0,0,0:00,0,0:00,No,00:58.2,14,0,1:50:17,1:50:17,--,--
Running,10/11/18 14:15,FALSE,Running,2.35,212,0:19:43,168,188,8:23,4:04,--,--,1.14,0,0,0,0,0,0:00,0,0:00,No,00:00.0,3,0,0:19:43,0:19:43,--,--
Running,7/2/19 22:25,FALSE,Ossining Running,3.59,337,0:30:06,176,180,8:22,7:32,3,4,1.1,0,0,0,0,0,0:00,0,0:00,No,04:37.0,4,0,0:29:49,0:30:06,240,245
Running,8/11/20 13:17,FALSE,Running,1.54,144,0:12:56,168,174,8:22,7:14,--,--,1.14,0,0,0,0,0,0:00,0,0:00,No,04:29.2,2,0,0:12:55,0:12:56,--,--
Running,9/26/19 20:51,FALSE,Running,6.01,559,0:50:15,180,188,8:22,6:52,--,--,1.07,0,0,0,0,0,0:00,0,0:00,No,00:01.7,7,0,0:50:15,0:50:15,--,--
Running,5/29/21 11:05,FALSE,Running,3.01,281,0:25:07,180,188,8:22,6:39,--,--,1.08,0,0,0,0,0,0:00,0,0:00,No,00:01.7,4,0,0:25:07,0:25:39,--,--
Running,9/24/19 21:10,FALSE,Running,6.02,560,0:50:22,180,194,8:22,6:31,--,--,1.07,0,0,0,0,0,0:00,0,0:00,No,00:10.2,7,0,0:50:21,0:50:22,--,--
Running,6/1/21 14:37,FALSE,Waltham Running,0.52,50,04:22.7,174,176,8:21,7:49,--,--,1.11,0,0,0,0,0,0:00,0,0:00,No,04:22.7,1,0,04:22.7,04:51.4,39,45
Running,4/10/19 7:13,FALSE,Running,1.25,117,0:10:28,174,180,8:21,7:17,--,--,1.11,0,0,0,0,0,0:00,0,0:00,No,02:07.3,2,0,0:10:19,0:10:37,--,--
Running,2/18/19 14:04,FALSE,Ossining Running,3,280,0:25:01,174,182,8:21,7:00,6,5,1.11,0,0,0,0,0,0:00,0,0:00,No,08:05.3,3,0,0:24:53,0:25:01,320,357
Running,10/2/19 18:47,FALSE,Running,4.54,422,0:37:53,182,190,8:21,6:49,--,--,1.06,0,0,0,0,0,0:00,0,0:00,No,04:33.2,5,0,0:37:53,0:39:32,--,--
Running,3/27/19 18:42,FALSE,Running,2.01,186,0:16:45,170,176,8:21,6:48,--,--,1.13,0,0,0,0,0,0:00,0,0:00,No,00:01.9,3,0,0:16:33,0:16:45,--,--
Running,3/17/19 16:56,FALSE,Running,3.16,294,0:26:21,172,186,8:21,6:12,--,--,1.12,0,0,0,0,0,0:00,0,0:00,No,01:17.8,4,0,0:26:08,0:26:21,--,--
Running,3/31/21 20:23,FALSE,Waltham Running,1.06,108,08:49.3,186,192,8:20,7:42,--,--,1.04,0,0,0,0,0,0:00,0,0:00,No,00:26.6,2,0,08:49.3,08:49.3,39,45
Running,4/26/19 15:59,FALSE,Running,3.52,329,0:29:19,172,178,8:20,7:32,--,--,1.12,0,0,0,0,0,0:00,0,0:00,No,04:10.2,4,0,0:29:04,0:29:19,--,--
Running,12/3/20 16:30,FALSE,Running,0.43,40,03:32.7,174,180,8:20,7:06,--,--,1.11,0,0,0,0,0,0:00,0,0:00,No,03:32.7,1,0,03:32.7,03:32.7,--,--
Running,6/16/21 7:10,FALSE,Waltham Running,3.23,302,0:26:54,178,186,8:20,7:02,--,--,1.09,0,0,0,0,0,0:00,0,0:00,No,01:52.4,4,0,0:26:54,0:27:47,39,46
Running,5/23/19 6:56,FALSE,Running,3.01,281,0:25:02,180,186,8:20,5:54,--,--,1.07,0,0,0,0,0,0:00,0,0:00,No,00:01.7,4,0,0:24:49,0:25:02,--,--
Running,5/3/21 15:14,FALSE,Ossining Running,3.04,284,0:25:20,178,194,8:20,5:37,214,200,1.09,0,0,0,0,0,0:00,0,0:00,No,00:13.9,4,0,0:25:19,0:25:20,162,379
Running,5/22/19 6:25,FALSE,Running,3.01,279,0:25:01,174,184,8:19,5:37,--,--,1.11,0,0,0,0,0,0:00,0,0:00,No,00:01.4,4,0,0:24:48,0:25:01,--,--
Running,1/13/20 18:54,FALSE,Running,3.01,279,0:24:59,176,206,8:19,5:06,--,--,1.1,0,0,0,0,0,0:00,0,0:00,No,00:07.6,4,0,0:24:53,0:25:03,--,--
Running,12/19/18 15:52,FALSE,Running,0.84,76,06:57.0,176,192,8:19,4:55,--,--,1.1,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:06:54,06:57.0,--,--
Running,1/13/20 19:20,FALSE,Running,3.01,46,0:24:59,170,184,8:18,8:56,--,--,0.98,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:04:50,04:50.1,--,--
Running,2/15/19 15:04,FALSE,Ossining Running,2.75,250,0:22:51,176,196,8:18,6:01,191,203,1.1,0,0,0,0,0,0:00,0,0:00,No,08:06.8,3,0,0:22:38,0:23:21,167,370
Running,4/5/19 7:05,FALSE,Running,1,94,08:19.9,180,186,8:17,7:40,--,--,1.08,0,0,0,0,0,0:00,0,0:00,No,00:01.8,2,0,0:08:13,08:19.9,--,--
Running,7/22/19 13:09,FALSE,Ossining Running,4.51,429,0:37:21,172,182,8:17,7:00,136,137,1.12,0,0,0,0,0,0:00,0,0:00,No,04:16.5,5,0,0:37:20,0:37:27,138,259
Running,9/22/18 10:08,FALSE,Ossining Running,6.01,552,0:49:43,172,180,8:17,5:02,280,275,1.14,0,0,0,0,0,0:00,0,0:00,No,00:00.0,7,0,0:49:43,0:49:43,157,379
Running,2/10/19 11:27,FALSE,Ossining Running,3.05,280,0:25:14,176,186,8:16,6:39,--,--,1.11,0,0,0,0,0,0:00,0,0:00,No,07:56.9,4,0,0:24:52,0:25:14,330,360
Running,1/28/19 15:12,FALSE,Ossining Running,3.44,316,0:28:29,172,186,8:16,6:05,94,92,1.13,0,0,0,0,0,0:00,0,0:00,No,00:00.0,4,0,0:28:10,0:29:15,141,259
Running,11/24/18 10:10,FALSE,Running,0.03,2,00:16.8,178,178,8:16,5:17,--,--,1.09,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:16,00:16.8,--,--
Running,1/12/20 16:45,FALSE,Running,3.1,58,0:25:33,168,174,8:15,8:55,--,--,0.99,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:06:04,06:04.1,--,--
Running,1/2/21 14:41,FALSE,Running,0.49,51,04:04.8,174,178,8:15,6:47,--,--,1.12,0,0,0,0,0,0:00,0,0:00,No,04:04.8,1,0,04:04.8,04:04.8,--,--
Running,4/11/21 17:39,FALSE,Waltham Running,6.49,607,0:53:32,182,192,8:15,6:47,113,111,1.07,0,0,0,0,0,0:00,0,0:00,No,03:29.8,7,0,0:53:31,0:53:32,19,90
Running,1/11/19 16:01,FALSE,Running,2.65,241,0:21:50,172,178,8:15,6:19,--,--,1.13,0,0,0,0,0,0:00,0,0:00,No,00:00.0,3,0,0:21:40,0:21:50,--,--
Running,5/27/19 11:53,FALSE,Ossining Running,3.01,282,0:24:50,174,186,8:15,5:50,253,263,1.12,0,0,0,0,0,0:00,0,0:00,No,00:01.8,4,0,0:24:37,0:25:51,16,224
Running,4/4/19 15:48,FALSE,Running,3.5,323,0:28:52,172,188,8:15,3:46,--,--,1.13,0,0,0,0,0,0:00,0,0:00,No,04:15.9,4,0,0:28:36,0:28:52,--,--
Running,1/12/20 16:13,FALSE,Waltham Running,3.1,290,0:25:33,174,180,8:14,7:45,5,5,1.12,0,0,0,0,0,0:00,0,0:00,No,00:49.9,4,0,0:25:32,0:25:33,39,45
Running,2/3/20 20:13,FALSE,Waltham Running,0.76,71,06:13.6,178,182,8:14,7:42,--,--,1.1,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,06:13.6,09:47.9,39,45
Running,6/19/19 7:42,FALSE,Running,3,281,0:24:44,178,188,8:14,7:02,--,--,1.09,0,0,0,0,0,0:00,0,0:00,No,00:01.8,4,0,0:24:29,0:24:44,--,--
Running,6/7/21 6:43,FALSE,Waltham Running,3.11,288,0:25:33,182,192,8:14,6:48,--,--,1.07,0,0,0,0,0,0:00,0,0:00,No,00:44.3,4,0,0:25:33,0:25:33,39,45
Running,2/8/19 15:04,FALSE,Ossining Running,3.8,349,0:31:17,174,184,8:14,6:23,188,192,1.13,0,0,0,0,0,0:00,0,0:00,No,08:20.5,4,0,0:31:04,0:31:17,228,371
Running,4/7/19 10:07,FALSE,Running,6.01,559,0:49:28,174,186,8:14,5:53,--,--,1.13,0,0,0,0,0,0:00,0,0:00,No,00:01.3,7,0,0:49:03,0:49:55,--,--
Running,9/6/18 20:26,FALSE,Running,1.05,88,08:38.4,168,240,8:14,2:10,--,--,1.16,0,0,0,0,0,0:00,0,0:00,No,00:00.0,2,0,0:08:38,08:38.4,--,--
Running,4/6/21 17:46,FALSE,Waltham Running,0.77,81,06:21.4,184,188,8:13,7:14,--,--,1.06,0,0,0,0,0,0:00,0,0:00,No,06:21.4,1,0,0:06:21,07:16.5,39,45
Running,2/24/20 21:44,FALSE,Running,3,281,0:24:38,180,194,8:12,6:42,--,--,1.09,0,0,0,0,0,0:00,0,0:00,No,00:01.4,4,0,0:24:37,0:24:38,--,--
Running,7/3/19 6:41,FALSE,Ossining Running,3.51,328,0:28:43,176,186,8:12,6:31,52,74,1.11,0,0,0,0,0,0:00,0,0:00,No,03:38.1,4,0,0:28:34,0:28:43,313,364
Running,12/24/20 10:41,FALSE,Running,0.56,52,04:35.4,176,184,8:11,7:18,--,--,1.12,0,0,0,0,0,0:00,0,0:00,No,04:35.4,1,0,04:35.4,04:35.4,--,--
Running,2/19/19 16:07,FALSE,Ossining Running,4.03,377,0:33:00,174,188,8:11,6:45,--,--,1.13,0,0,0,0,0,0:00,0,0:00,No,08:02.0,5,0,0:32:39,0:33:00,349,358
Running,6/27/19 8:22,FALSE,Ossining Running,3.01,282,0:24:38,172,180,8:11,6:22,105,76,1.14,0,0,0,0,0,0:00,0,0:00,No,00:02.1,4,0,0:24:32,0:24:38,164,258
Running,7/3/18 6:18,FALSE,Ossining Running,3.01,269,0:24:35,170,178,8:11,6:19,284,244,1.17,0,0,0,0,0,0:00,0,0:00,No,00:00.0,4,0,0:24:36,0:24:35,108,358
Running,3/26/19 15:51,FALSE,Running,3.1,290,0:25:25,170,182,8:11,5:56,--,--,1.15,0,0,0,0,0,0:00,0,0:00,No,00:53.2,4,0,0:25:05,0:25:25,--,--
Running,1/26/19 8:43,FALSE,Running,2.01,182,0:16:24,172,186,8:11,5:31,--,--,1.14,0,0,0,0,0,0:00,0,0:00,No,00:00.0,3,0,0:16:12,0:16:24,--,--
Running,6/23/21 6:34,FALSE,Running,1,94,08:11.9,184,192,8:10,6:49,--,--,1.07,0,0,0,0,0,0:00,0,0:00,No,00:00.1,2,0,08:11.9,08:11.9,--,--
Running,6/10/21 6:43,FALSE,Waltham Running,0.51,48,04:10.6,180,186,8:10,5:50,--,--,1.09,0,0,0,0,0,0:00,0,0:00,No,04:10.6,1,0,0:04:10,04:10.6,39,45
Running,1/18/21 15:02,FALSE,Ossining Running,0.58,55,04:41.6,168,190,8:10,5:23,--,2,1.17,0,0,0,0,0,0:00,0,0:00,No,04:41.6,1,0,04:41.6,08:17.2,318,329
Running,6/3/21 17:59,FALSE,Running,0.79,74,06:25.6,178,182,8:09,6:58,--,--,1.11,0,0,0,0,0,0:00,0,0:00,No,06:25.6,1,0,0:06:25,06:25.6,--,--
Running,7/24/18 7:14,FALSE,Ossining Running,3,280,0:24:29,170,178,8:09,1:37,275,234,1.16,0,0,0,0,0,0:00,0,0:00,No,00:00.0,4,0,0:24:29,0:24:29,108,358
Running,6/29/21 16:42,FALSE,Running,1.01,95,08:13.4,186,190,8:07,7:35,--,--,1.07,0,0,0,0,0,0:00,0,0:00,No,00:05.4,2,0,08:13.4,08:13.4,--,--
Running,2/23/19 13:02,FALSE,Ossining Running,3.01,281,0:24:24,176,184,8:07,7:09,6,8,1.13,0,0,0,0,0,0:00,0,0:00,No,07:58.5,4,0,0:24:15,0:24:24,346,357
Running,1/15/20 21:49,FALSE,Running,3.01,283,0:24:28,180,190,8:07,6:48,--,--,1.11,0,0,0,0,0,0:00,0,0:00,No,00:05.4,4,0,0:24:27,0:24:28,--,--
Running,6/20/19 6:59,FALSE,Running,3,282,0:24:22,182,188,8:07,6:13,--,--,1.09,0,0,0,0,0,0:00,0,0:00,No,00:01.9,4,0,0:24:00,0:24:22,--,--
Running,7/19/18 10:41,FALSE,Ossining Running,3.01,275,0:24:20,170,178,8:06,6:06,278,222,1.16,0,0,0,0,0,0:00,0,0:00,No,00:00.0,4,0,0:24:20,0:24:20,109,358
Running,1/29/20 19:15,FALSE,Running,2.01,186,0:16:16,178,206,8:06,5:18,--,--,1.11,0,0,0,0,0,0:00,0,0:00,No,00:02.8,3,0,0:16:15,0:16:16,--,--
Running,5/6/21 20:05,FALSE,Ossining Running,1.06,102,08:36.2,178,198,8:06,2:56,15,12,1.12,0,0,0,0,0,0:00,0,0:00,No,00:31.2,2,0,08:35.9,08:36.2,293,318
Running,6/19/21 8:19,FALSE,Running,0.56,53,04:33.4,178,184,8:05,7:04,--,--,1.12,0,0,0,0,0,0:00,0,0:00,No,04:33.4,1,0,0:04:33,04:33.4,--,--
Running,6/23/19 16:26,FALSE,Ossining Running,3.01,283,0:24:17,172,180,8:05,6:57,156,125,1.15,0,0,0,0,0,0:00,0,0:00,No,00:01.8,4,0,0:24:06,0:24:17,162,259
Running,5/26/21 20:16,FALSE,Running,3.01,281,0:24:17,180,192,8:05,6:24,--,--,1.11,0,0,0,0,0,0:00,0,0:00,No,00:01.5,4,0,0:24:16,0:24:17,--,--
Running,6/16/21 6:59,FALSE,Waltham Running,0.51,47,04:08.9,178,184,8:04,7:30,--,--,1.12,0,0,0,0,0,0:00,0,0:00,No,04:08.9,1,0,04:08.9,04:08.9,39,44
Running,6/23/21 7:04,FALSE,Waltham Running,1.04,97,08:24.6,184,190,8:04,7:18,--,--,1.08,0,0,0,0,0,0:00,0,0:00,No,00:18.3,2,0,0:08:24,08:24.6,39,45
Running,9/16/19 21:42,FALSE,Waltham Running,5.01,469,0:40:23,180,190,8:04,7:09,3,5,1.1,0,0,0,0,0,0:00,0,0:00,No,00:02.6,6,0,0:40:22,0:40:23,38,46
Running,12/6/20 11:59,FALSE,Mt Pleasant Running,5.02,474,0:40:31,180,190,8:04,6:58,358,322,1.11,0,0,0,0,0,0:00,0,0:00,No,00:09.1,6,0,0:40:31,0:40:31,83,217
Running,7/4/19 8:54,FALSE,Ossining Running,3.51,332,0:28:19,174,184,8:04,6:52,--,--,1.14,0,0,0,0,0,0:00,0,0:00,No,03:45.8,4,0,0:28:07,0:28:19,--,--
Running,5/21/19 7:09,FALSE,Ossining Running,3.01,284,0:24:15,174,178,8:04,6:44,153,131,1.15,0,0,0,0,0,0:00,0,0:00,No,00:01.7,4,0,0:23:56,0:24:17,167,225
Running,6/29/21 16:54,FALSE,Running,1.01,94,08:06.2,186,194,8:04,6:31,--,--,1.07,0,0,0,0,0,0:00,0,0:00,No,00:01.9,2,0,08:05.9,08:06.2,--,--
Running,2/26/20 19:14,FALSE,Running,3.02,280,0:24:24,178,200,8:04,5:19,--,--,1.12,0,0,0,0,0,0:00,0,0:00,No,00:08.4,4,0,0:24:23,0:24:24,--,--
Running,2/19/20 21:06,FALSE,Running,3,279,0:24:13,178,204,8:04,5:07,--,--,1.12,0,0,0,0,0,0:00,0,0:00,No,00:01.2,4,0,0:24:12,0:24:13,--,--
Running,10/16/18 16:08,FALSE,Running,0.3,27,02:25.1,170,174,8:03,6:56,--,--,1.18,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:23,04:43.0,--,--
Running,10/9/19 21:50,FALSE,Running,2.12,199,0:17:03,174,182,8:03,6:55,--,--,1.14,0,0,0,0,0,0:00,0,0:00,No,00:58.0,3,0,0:17:03,0:17:03,--,--
Running,6/28/19 15:05,FALSE,Ossining Running,3.01,282,0:24:13,174,184,8:03,6:14,205,196,1.16,0,0,0,0,0,0:00,0,0:00,No,00:04.2,4,0,0:24:00,0:24:13,157,363
Running,6/3/19 7:08,FALSE,Running,3.04,285,0:24:23,182,188,8:02,7:20,--,--,1.1,0,0,0,0,0,0:00,0,0:00,No,00:16.9,4,0,0:24:11,0:24:23,--,--
Running,4/14/19 7:51,FALSE,Ossining Running,2.01,190,0:16:06,176,184,8:02,6:50,116,88,1.14,0,0,0,0,0,0:00,0,0:00,No,00:01.8,3,0,0:16:01,0:16:06,157,217
Running,8/16/18 10:05,FALSE,Ossining Running,3.29,300,0:26:26,170,192,8:02,5:42,174,163,1.18,0,0,0,0,0,0:00,0,0:00,No,00:00.0,4,0,0:26:26,0:26:26,374,416
Running,7/18/18 15:55,FALSE,Ossining Running,0.72,67,05:45.8,172,184,8:02,5:36,81,46,1.17,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:05:44,08:14.5,157,257
Running,9/19/19 19:20,FALSE,Waltham Running,5.01,467,0:40:09,176,184,8:01,7:31,14,19,1.13,0,0,0,0,0,0:00,0,0:00,No,00:02.5,6,0,0:40:08,0:40:35,38,46
Running,12/1/20 15:39,FALSE,Running,0.48,45,03:51.6,174,180,8:01,7:05,--,--,1.15,0,0,0,0,0,0:00,0,0:00,No,03:51.6,1,0,0:03:51,03:51.6,--,--
Running,4/8/19 7:09,FALSE,Ossining Running,1.26,119,0:10:04,174,184,8:01,6:57,75,29,1.15,0,0,0,0,0,0:00,0,0:00,No,02:07.4,2,0,0:10:00,0:10:04,163,221
Running,1/30/21 17:16,FALSE,Running,3.06,316,0:24:29,182,190,8:01,6:35,--,--,1.1,0,0,0,0,0,0:00,0,0:00,No,00:24.9,4,0,0:24:28,0:24:29,--,--
Running,6/25/21 18:13,FALSE,Waltham Running,3.1,294,0:24:54,184,188,8:01,4:27,5,3,1.1,0,0,0,0,0,0:00,0,0:00,No,00:46.7,4,0,0:24:54,0:24:54,39,45
Running,12/12/20 13:09,FALSE,Ossining Running,0.52,54,04:09.5,174,176,8:01,4:10,--,--,1.15,0,0,0,0,0,0:00,0,0:00,No,04:09.5,1,0,0:04:09,04:09.5,306,318
Running,10/24/20 16:23,FALSE,Waltham Running,0.53,51,04:15.6,172,176,8:01,2:30,--,--,1.17,0,0,0,0,0,0:00,0,0:00,No,04:15.6,1,0,0:04:15,04:15.6,46,48
Running,3/31/19 19:48,FALSE,Running,3.05,286,0:24:22,176,180,8:00,7:32,--,--,1.14,0,0,0,0,0,0:00,0,0:00,No,00:23.7,4,0,0:24:08,0:24:22,--,--
Running,7/23/19 12:13,FALSE,Ossining Running,4.51,428,0:36:04,176,186,8:00,5:55,181,172,1.14,0,0,0,0,0,0:00,0,0:00,No,03:55.9,5,0,0:36:03,0:36:04,233,369
Running,5/10/21 14:59,FALSE,Ossining Running,3.01,277,0:24:02,180,180,8:00,5:25,216,200,1.12,0,0,0,0,0,0:00,0,0:00,No,00:02.4,4,0,0:24:01,0:24:02,163,379
Running,12/13/20 14:36,FALSE,Running,5.01,470,0:40:02,178,188,8:00,5:24,--,--,1.13,0,0,0,0,0,0:00,0,0:00,No,00:00.6,6,0,0:40:02,0:40:02,--,--
Running,6/24/19 10:36,FALSE,Ossining Running,3.01,283,0:24:03,174,188,8:00,5:17,179,103,1.15,0,0,0,0,0,0:00,0,0:00,No,00:01.6,4,0,0:23:50,0:24:03,176,371
Running,2/20/19 21:08,FALSE,Running,4,345,0:31:55,174,180,7:59,7:48,--,--,1.09,0,0,0,0,0,0:00,0,0:00,No,08:18.0,4,0,0:31:03,0:31:20,--,--
Running,6/25/21 17:59,FALSE,Waltham Running,1.03,95,08:11.4,178,186,7:59,7:16,--,--,1.13,0,0,0,0,0,0:00,0,0:00,No,00:11.5,2,0,08:11.0,08:11.4,39,45
Running,10/21/19 19:35,FALSE,Running,6.43,604,0:51:23,182,192,7:59,7:04,--,--,1.11,0,0,0,0,0,0:00,0,0:00,No,03:42.3,7,0,0:51:23,0:52:56,--,--
Running,10/4/20 14:54,FALSE,Running,0,--,00:00.8,170,170,7:58,10:12,--,--,1.19,0,0,0,0,0,0:00,0,0:00,No,00:00.8,1,0,0:00:00,00:00.8,--,--
Running,1/17/19 6:36,FALSE,Running,2.51,228,0:20:00,172,184,7:58,5:56,--,--,1.17,0,0,0,0,0,0:00,0,0:00,No,00:00.0,3,0,0:19:47,0:20:00,--,--
Running,3/31/21 20:35,FALSE,Waltham Running,1.05,109,08:20.7,190,194,7:57,6:51,--,5,1.07,0,0,0,0,0,0:00,0,0:00,No,00:23.5,2,0,08:20.5,08:20.7,39,45
Running,6/25/19 15:12,FALSE,Running,3.01,282,0:23:53,174,184,7:57,5:56,--,--,1.17,0,0,0,0,0,0:00,0,0:00,No,00:01.0,4,0,0:23:43,0:23:53,--,--
Running,4/23/19 7:18,FALSE,Running,1.18,110,09:20.3,176,186,7:57,5:54,--,--,1.15,0,0,0,0,0,0:00,0,0:00,No,01:27.3,2,0,0:09:10,09:20.3,--,--
Running,5/18/21 19:20,FALSE,Waltham Running,3.11,292,0:24:44,180,194,7:57,5:52,--,82,1.12,0,0,0,0,0,0:00,0,0:00,No,00:48.4,4,0,0:24:44,0:25:57,36,121
Running,7/26/19 14:26,FALSE,Running,4.51,423,0:35:50,184,196,7:57,5:05,--,--,1.1,0,0,0,0,0,0:00,0,0:00,No,04:05.7,5,0,0:35:50,0:35:50,--,--
Running,3/31/21 20:01,FALSE,Waltham Running,0,--,00:01.4,172,172,7:56,9:42,--,--,1.18,0,0,0,0,0,0:00,0,0:00,No,00:01.4,1,0,0:00:00,00:01.4,--,--
Running,3/31/21 20:48,FALSE,Waltham Running,1.05,109,08:19.0,190,200,7:56,7:13,--,--,1.07,0,0,0,0,0,0:00,0,0:00,No,00:20.9,2,0,08:18.9,08:19.0,39,46
Running,6/21/21 6:52,FALSE,Waltham Running,3.01,282,0:23:51,184,192,7:56,6:40,13,6,1.11,0,0,0,0,0,0:00,0,0:00,No,00:02.0,4,0,0:23:51,0:23:51,38,47
Running,5/29/19 7:10,FALSE,Running,3.01,282,0:23:52,176,182,7:56,5:43,--,--,1.15,0,0,0,0,0,0:00,0,0:00,No,00:01.1,4,0,0:23:38,0:23:52,--,--
Running,7/2/21 6:18,FALSE,Running,3.16,296,0:25:02,178,186,7:56,5:26,--,--,1.14,0,0,0,0,0,0:00,0,0:00,No,01:13.8,4,0,0:25:02,0:25:02,--,--
Running,11/22/20 13:27,FALSE,Ossining Running,5.01,478,0:39:44,180,190,7:56,4:09,257,236,1.13,0,0,0,0,0,0:00,0,0:00,No,00:01.6,6,0,0:39:44,0:39:44,157,371
Running,5/28/19 10:48,FALSE,Ossining Running,3.01,286,0:23:49,174,184,7:55,6:36,136,79,1.16,0,0,0,0,0,0:00,0,0:00,No,00:01.8,4,0,0:23:39,0:23:57,169,259
Running,1/16/19 7:13,FALSE,Running,0.86,78,06:49.1,174,180,7:55,6:26,--,--,1.17,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:06:46,06:49.1,--,--
Running,10/2/18 15:48,FALSE,Ossining Running,3.53,322,0:27:58,170,188,7:55,5:03,85,69,1.19,0,0,0,0,0,0:00,0,0:00,No,00:00.0,4,0,0:27:58,0:27:58,237,261
Running,10/14/18 14:42,FALSE,Running,2.79,254,0:22:01,172,184,7:54,5:52,--,--,1.18,0,0,0,0,0,0:00,0,0:00,No,00:00.0,3,0,0:22:01,0:24:45,--,--
Running,6/9/18 16:50,FALSE,Ossining Running,3.19,289,0:25:11,168,176,7:54,5:50,304,297,1.21,0,0,0,0,0,0:00,0,0:00,No,00:00.0,4,0,0:25:11,0:25:11,108,358
Running,7/11/18 5:52,FALSE,Ossining Running,3.01,267,0:23:45,170,180,7:54,4:56,282,250,1.2,0,0,0,0,0,0:00,0,0:00,No,00:00.0,4,0,0:23:45,0:23:46,109,357
Running,10/8/18 16:21,FALSE,Ossining Running,2.59,239,0:20:23,170,174,7:53,6:44,4,--,1.2,0,0,0,0,0,0:00,0,0:00,No,00:00.0,3,0,0:20:23,0:20:23,240,246
Running,2/7/19 15:06,FALSE,Ossining Running,3.52,321,0:27:45,174,190,7:53,6:40,173,173,1.17,0,0,0,0,0,0:00,0,0:00,No,07:47.3,4,0,0:27:23,0:27:45,228,371
Running,4/4/19 7:30,FALSE,Running,1.01,94,07:55.6,176,184,7:53,5:42,--,--,1.16,0,0,0,0,0,0:00,0,0:00,No,00:01.6,2,0,0:07:50,07:55.6,--,--
Running,9/2/19 20:20,FALSE,Running,4.11,385,0:32:17,178,184,7:52,7:10,--,--,1.15,0,0,0,0,0,0:00,0,0:00,No,00:48.1,5,0,0:32:16,0:32:17,--,--
Running,4/2/19 7:14,FALSE,Running,1.01,94,07:53.8,174,184,7:51,6:19,--,--,1.18,0,0,0,0,0,0:00,0,0:00,No,00:02.4,2,0,0:07:46,07:53.8,--,--
Running,6/25/21 6:31,FALSE,Running,0.29,27,02:16.0,176,186,7:50,6:20,--,--,1.17,0,0,0,0,0,0:00,0,0:00,No,02:16.0,1,0,0:02:16,02:16.0,--,--
Running,9/3/19 19:18,FALSE,Waltham Running,4,377,0:31:19,176,186,7:49,6:40,67,67,1.17,0,0,0,0,0,0:00,0,0:00,No,00:01.6,5,0,0:31:18,0:31:19,36,80
Running,9/17/19 19:06,FALSE,Waltham Running,5.86,555,0:45:50,176,190,7:49,5:57,126,120,1.17,0,0,0,0,0,0:00,0,0:00,No,06:26.1,6,0,0:45:48,0:51:47,36,113
Running,9/9/19 19:20,FALSE,Running,4.03,378,0:31:30,178,198,7:49,5:44,--,--,1.16,0,0,0,0,0,0:00,0,0:00,No,00:09.5,5,0,0:31:30,0:31:30,--,--
Running,8/13/18 9:58,FALSE,Ossining Running,3.85,352,0:30:05,168,192,7:49,4:20,246,241,1.22,0,0,0,0,0,0:00,0,0:00,No,00:00.0,4,0,0:30:05,0:30:05,367,457
Running,10/6/19 21:10,FALSE,Waltham Running,11.64,"1,096",1:30:52,180,192,7:48,6:47,2,--,1.15,0,0,0,0,0,0:00,0,0:00,No,06:15.8,12,0,1:30:50,1:30:52,39,46
Running,11/29/20 14:51,FALSE,Running,5.01,470,0:39:04,176,182,7:48,6:21,--,--,1.18,0,0,0,0,0,0:00,0,0:00,No,00:02.0,6,0,0:39:03,0:39:36,--,--
Running,6/30/18 17:46,FALSE,Ossining Running,3.01,274,0:23:24,170,178,7:47,4:54,328,303,1.22,0,0,0,0,0,0:00,0,0:00,No,00:00.0,4,0,0:23:24,0:23:24,107,357
